GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312112|Bottled water manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|71.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312112|Bottled water manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|84.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312112|Bottled water manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|91.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312112|Bottled water manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.6||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312113|Ice manufacturing|004|All companies|||2007|Reference year 2007|352||809271||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312113|Ice manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|63.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312113|Ice manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|66.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312113|Ice manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|72.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312113|Ice manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|81.6||1803.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31212|Breweries|004|All companies|||2007|Reference year 2007|373||21196072||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31212|Breweries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|89.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31212|Breweries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|91.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31212|Breweries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|94||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31212|Breweries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.3||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312120|Breweries|004|All companies|||2007|Reference year 2007|373||21196072||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312120|Breweries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|89.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312120|Breweries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|91.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312120|Breweries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|94||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312120|Breweries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.3||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31213|Wineries|004|All companies|||2007|Reference year 2007|1861||12555420||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31213|Wineries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|42.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31213|Wineries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|55.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31213|Wineries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|67.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31213|Wineries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.9||584|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312130|Wineries|004|All companies|||2007|Reference year 2007|1861||12555420||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312130|Wineries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|42.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312130|Wineries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|55.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312130|Wineries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|67.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312130|Wineries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.9||584|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31214|Distilleries|004|All companies|||2007|Reference year 2007|80||7062109||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31214|Distilleries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|69.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31214|Distilleries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|87.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31214|Distilleries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|98.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31214|Distilleries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||1519.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312140|Distilleries|004|All companies|||2007|Reference year 2007|80||7062109||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312140|Distilleries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|69.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312140|Distilleries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|87.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312140|Distilleries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|98.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312140|Distilleries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||1519.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3122|Tobacco manufacturing|004|All companies|||2007|Reference year 2007|73||40210981||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3122|Tobacco manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|89.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3122|Tobacco manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|94.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3122|Tobacco manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|99||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3122|Tobacco manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31221|Tobacco stemming and redrying|004|All companies|||2007|Reference year 2007|13||1249395||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31221|Tobacco stemming and redrying|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|83.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31221|Tobacco stemming and redrying|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|98.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31221|Tobacco stemming and redrying|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31221|Tobacco stemming and redrying|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|0|X|0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312210|Tobacco stemming and redrying|004|All companies|||2007|Reference year 2007|13||1249395||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312210|Tobacco stemming and redrying|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|83.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312210|Tobacco stemming and redrying|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|98.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312210|Tobacco stemming and redrying|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312210|Tobacco stemming and redrying|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|0|X|0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31222|Tobacco product manufacturing|004|All companies|||2007|Reference year 2007|64||38961586||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31222|Tobacco product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|91.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31222|Tobacco product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|96.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31222|Tobacco product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|99.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31222|Tobacco product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312221|Cigarette manufacturing|004|All companies|||2007|Reference year 2007|20||34717757||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312221|Cigarette manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|97.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312221|Cigarette manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|99.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312221|Cigarette manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312221|Cigarette manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|0|X|0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312229|Other tobacco product manufacturing|004|All companies|||2007|Reference year 2007|46||4243829||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312229|Other tobacco product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|80.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312229|Other tobacco product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|94.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312229|Other tobacco product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|98.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|312229|Other tobacco product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|100||2744.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|313|Textile mills|004|All companies|||2007|Reference year 2007|2562||36130750||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|313|Textile mills|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|19.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|313|Textile mills|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|28.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|313|Textile mills|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|42.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|313|Textile mills|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|57.5||160.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3131|Fiber, yarn, and thread mills|004|All companies|||2007|Reference year 2007|297||9319116||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3131|Fiber, yarn, and thread mills|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|48.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3131|Fiber, yarn, and thread mills|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|64.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3131|Fiber, yarn, and thread mills|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|81.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3131|Fiber, yarn, and thread mills|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|92.3||961.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31311|Fiber, yarn, and thread mills|004|All companies|||2007|Reference year 2007|297||9319116||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31311|Fiber, yarn, and thread mills|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|48.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31311|Fiber, yarn, and thread mills|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|64.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31311|Fiber, yarn, and thread mills|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|81.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31311|Fiber, yarn, and thread mills|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|92.3||961.8|
